basefreq = 261.63
R = Inf
range = Inf

------------------------------------------------------------
Now computing dissonance for (symmetrical) class ID=1 :
S =

  0  1  2  3  4

 [0,5,7,8,15] 	D = 4.8952
 [0,2,4,5,9] 	D = 6.4596
 [0,7,14,15,22] 	D = 3.2008
 [0,10,14,15,19] 	D = 3.4265
 [0,7,15,20,29] 	D = 2.4458
 [0,4,9,17,26] 	D = 2.9230
 [0,7,17,20,27] 	D = 2.7781
 [0,4,14,17,21] 	D = 3.2752
 [0,2,7,15,22] 	D = 3.6628
 [0,2,10,15,19] 	D = 3.6933
 [0,5,8,13,22] 	D = 3.3257
 [0,8,17,25,34] 	D = 1.9279
 [0,5,10,13,20] 	D = 3.4244
 [0,8,10,13,17] 	D = 3.7623
 [0,10,17,25,32] 	D = 1.9232
 [0,10,20,25,29] 	D = 2.1272
 [0,3,8,17,19] 	D = 3.6991
 [0,9,17,26,28] 	D = 2.3052
 [0,5,8,15,19] 	D = 3.2870
 [0,2,5,9,16] 	D = 4.4728
 [0,7,15,22,26] 	D = 2.0646
 [0,10,15,19,26] 	D = 2.2114
 [0,3,8,19,29] 	D = 2.9361
 [0,9,17,28,38] 	D = 1.8956
 [0,5,8,19,27] 	D = 2.9141
 [0,2,5,16,21] 	D = 4.0191
 [0,7,15,26,34] 	D = 1.9786
 [0,10,15,26,31] 	D = 2.0697
 [0,7,8,15,17] 	D = 3.9787
 [0,4,5,9,14] 	D = 4.5621
 [0,7,8,17,27] 	D = 3.4524
 [0,4,5,14,21] 	D = 4.0364
 [0,2,3,7,10] 	D = 5.7839
 [0,2,3,10,19] 	D = 4.9024
 [0,5,13,20,22] 	D = 3.0264
 [0,8,13,17,22] 	D = 2.6337
 [0,5,13,22,32] 	D = 2.4115
 [0,8,13,22,29] 	D = 2.3401
 [0,10,13,17,20] 	D = 3.1225
 [0,10,13,20,29] 	D = 2.7472
 [0,8,15,17,19] 	D = 3.2649
 [0,5,9,14,16] 	D = 3.5598
 [0,8,17,27,31] 	D = 1.8540
 [0,5,14,21,28] 	D = 2.1507
 [0,3,7,10,14] 	D = 4.0711
 [0,3,10,19,26] 	D = 2.4644
 [0,8,15,19,29] 	D = 2.2979
 [0,5,9,16,26] 	D = 2.7525
 [0,8,17,19,27] 	D = 2.6792
 [0,5,14,16,21] 	D = 3.1137
 [0,3,7,14,22] 	D = 3.2982
 [0,3,10,14,19] 	D = 3.3008
 [0,8,19,27,29] 	D = 2.2830
 [0,5,16,21,26] 	D = 2.3347
 [0,8,19,29,39] 	D = 1.9348
 [0,5,16,26,33] 	D = 2.1893
 [0,3,14,19,22] 	D = 2.9185
 [0,3,14,22,31] 	D = 2.7278
 [0,1,5,8,10] 	D = 5.3413
 [0,1,8,17,22] 	D = 3.3381
 [0,1,5,10,20] 	D = 4.2340
 [0,1,8,10,17] 	D = 4.2965
 [0,1,10,17,20] 	D = 3.6456
 [0,1,10,20,29] 	D = 3.2922
 [0,4,7,9,11] 	D = 4.9356
 [0,7,16,21,23] 	D = 2.2268
 [0,4,9,19,23] 	D = 2.5547
 [0,7,9,16,23] 	D = 2.7424
 [0,9,16,19,23] 	D = 2.0780
 [0,9,19,28,35] 	D = 1.3931
 [0,4,7,11,21] 	D = 3.5765
 [0,7,16,23,33] 	D = 1.6571
 [0,4,9,11,19] 	D = 3.6491
 [0,7,9,11,16] 	D = 3.9654
 [0,9,16,23,31] 	D = 1.7572
 [0,9,19,23,28] 	D = 1.7904
 [0,4,11,19,21] 	D = 3.1199
 [0,7,11,16,21] 	D = 2.6859
 [0,4,11,21,31] 	D = 2.7617
 [0,7,11,21,28] 	D = 2.4744
 [0,9,11,16,19] 	D = 3.1698
 [0,9,11,19,28] 	D = 2.8656
 [0,11,16,19,21] 	D = 2.7202
 [0,11,19,28,33] 	D = 1.8368
 [0,11,16,21,31] 	D = 2.2722
 [0,11,19,21,28] 	D = 2.4130
 [0,11,21,28,31] 	D = 2.1307
 [0,11,21,31,40] 	D = 1.9470

min, max, mean, stdev:
  1.3931  6.5130  3.1039  1.0010

------------------------------------------------------------
Now computing dissonance for class ID=20 :
S =

  0  1  3  6  7

 [0,1,3,6,7] 	D = 7.1148
 [0,11,14,17,18] 	D = 4.1991
 [0,3,13,18,19] 	D = 4.2763
 [0,2,11,17,18] 	D = 4.7243
 [0,9,10,15,16] 	D = 4.6259
 [0,10,21,27,28] 	D = 3.3007
 [0,1,6,15,19] 	D = 4.2343
 [0,11,17,26,30] 	D = 2.4083
 [0,3,6,13,19] 	D = 4.1354
 [0,2,5,11,18] 	D = 4.7957
 [0,9,15,22,28] 	D = 2.5686
 [0,10,15,21,28] 	D = 2.9167
 [0,6,13,15,19] 	D = 3.4547
 [0,5,11,14,18] 	D = 3.7087
 [0,6,15,25,31] 	D = 2.0286
 [0,5,14,23,30] 	D = 2.4125
 [0,3,9,10,16] 	D = 4.6071
 [0,3,10,21,28] 	D = 3.3290
 [0,6,7,9,13] 	D = 5.1006
 [0,7,18,21,25] 	D = 2.7609
 [0,6,9,19,25] 	D = 2.9219
 [0,7,9,18,25] 	D = 3.4278
 [0,9,18,19,25] 	D = 3.1428
 [0,9,19,30,37] 	D = 2.0022
 [0,1,3,7,18] 	D = 5.7880
 [0,11,14,18,29] 	D = 3.2673
 [0,3,13,19,30] 	D = 3.2569
 [0,2,11,18,29] 	D = 3.8975
 [0,9,10,16,27] 	D = 3.8375
 [0,10,21,28,39] 	D = 2.5282
 [0,1,6,7,15] 	D = 5.1942
 [0,11,17,18,26] 	D = 3.4741
 [0,3,6,7,13] 	D = 5.3693
 [0,2,5,6,11] 	D = 6.0216
 [0,9,15,16,22] 	D = 3.4743
 [0,10,15,16,21] 	D = 3.7398
 [0,6,13,19,27] 	D = 2.7904
 [0,5,11,18,26] 	D = 3.1021
 [0,6,15,19,25] 	D = 2.5126
 [0,5,14,18,23] 	D = 3.1482
 [0,3,9,16,22] 	D = 3.4507
 [0,3,10,16,21] 	D = 3.7843
 [0,6,7,13,21] 	D = 3.9172
 [0,7,18,25,33] 	D = 2.3878
 [0,6,9,13,19] 	D = 3.5592
 [0,7,9,13,18] 	D = 3.9839
 [0,9,18,25,31] 	D = 2.2182
 [0,9,19,25,30] 	D = 2.1520
 [0,1,7,15,18] 	D = 4.3935
 [0,11,18,26,29] 	D = 2.7471
 [0,3,7,13,18] 	D = 4.1721
 [0,2,6,11,17] 	D = 4.6104
 [0,9,16,22,27] 	D = 2.7079
 [0,10,16,21,27] 	D = 2.8664
 [0,1,7,18,27] 	D = 3.9087
 [0,11,18,29,38] 	D = 2.6098
 [0,3,7,18,25] 	D = 3.5464
 [0,2,6,17,23] 	D = 4.0772
 [0,9,16,27,34] 	D = 2.3457
 [0,10,16,27,33] 	D = 2.4428
 [0,6,7,13,15] 	D = 4.4606
 [0,5,6,11,14] 	D = 4.6782
 [0,6,7,15,25] 	D = 3.6004
 [0,5,6,14,23] 	D = 4.0631
 [0,3,4,9,10] 	D = 5.9602
 [0,3,4,10,21] 	D = 5.0578
 [0,6,13,19,21] 	D = 3.2057
 [0,7,13,18,21] 	D = 3.2235
 [0,6,13,21,31] 	D = 2.5527
 [0,7,13,21,30] 	D = 2.5142
 [0,9,13,18,19] 	D = 3.7807
 [0,9,13,19,30] 	D = 2.7812
 [0,7,13,15,18] 	D = 3.7895
 [0,6,11,14,17] 	D = 3.8288
 [0,7,15,25,30] 	D = 2.1865
 [0,6,14,23,29] 	D = 2.4911
 [0,4,9,10,15] 	D = 4.6408
 [0,4,10,21,27] 	D = 3.1779
 [0,7,13,18,27] 	D = 3.0779
 [0,6,11,17,26] 	D = 3.1678
 [0,7,15,18,25] 	D = 2.9288
 [0,6,14,17,23] 	D = 3.1389
 [0,4,9,15,22] 	D = 3.5590
 [0,4,10,15,21] 	D = 3.6752
 [0,7,18,25,27] 	D = 2.8502
 [0,6,17,23,26] 	D = 2.7529
 [0,7,18,27,37] 	D = 2.2157
 [0,6,17,26,35] 	D = 2.5558
 [0,4,15,21,22] 	D = 3.9169
 [0,4,15,22,33] 	D = 3.1579
 [0,1,6,7,9] 	D = 6.1920
 [0,1,7,18,21] 	D = 4.2743
 [0,1,6,9,19] 	D = 4.6967
 [0,1,7,9,18] 	D = 4.9457
 [0,1,9,18,19] 	D = 4.7885
 [0,1,9,19,30] 	D = 3.7081
 [0,5,6,8,11] 	D = 5.7577
 [0,6,17,20,23] 	D = 3.1231
 [0,5,8,18,23] 	D = 3.6020
 [0,6,8,17,23] 	D = 3.6697
 [0,8,17,18,23] 	D = 3.5373
 [0,8,18,29,35] 	D = 2.4695
 [0,5,6,11,20] 	D = 4.3951
 [0,6,17,23,32] 	D = 2.4638
 [0,5,8,11,18] 	D = 4.2308
 [0,6,8,11,17] 	D = 4.4280
 [0,8,17,23,30] 	D = 2.3569
 [0,8,18,23,29] 	D = 2.6507
 [0,5,11,18,20] 	D = 3.7305
 [0,6,11,17,20] 	D = 3.5218
 [0,5,11,20,30] 	D = 2.7351
 [0,6,11,20,29] 	D = 3.0051
 [0,8,11,17,18] 	D = 4.2409
 [0,8,11,18,29] 	D = 3.4398
 [0,11,17,18,20] 	D = 4.1971
 [0,11,18,29,32] 	D = 2.6875
 [0,11,17,20,30] 	D = 2.8398
 [0,11,18,20,29] 	D = 3.3108
 [0,11,20,29,30] 	D = 3.1805
 [0,11,20,30,41] 	D = 2.1924

min, max, mean, stdev:
  2.00221  7.11483  3.57368  0.99655

Now computing dissonance for the inverse form:
S =

  0  1  4  6  7

 [0,1,4,6,7] 	D = 7.0475
 [0,11,15,17,18] 	D = 4.3188
 [0,4,13,18,19] 	D = 4.0538
 [0,3,11,17,18] 	D = 4.5711
 [0,8,9,14,15] 	D = 4.7912
 [0,9,20,26,27] 	D = 3.3972
 [0,1,6,16,19] 	D = 4.2369
 [0,11,17,27,30] 	D = 2.4967
 [0,4,6,13,19] 	D = 4.1339
 [0,3,5,11,18] 	D = 4.8522
 [0,8,14,21,27] 	D = 2.8605
 [0,9,14,20,27] 	D = 3.1769
 [0,6,13,16,19] 	D = 3.2392
 [0,5,11,15,18] 	D = 3.6443
 [0,6,16,25,31] 	D = 2.0090
 [0,5,15,23,30] 	D = 2.4811
 [0,2,8,9,15] 	D = 4.9735
 [0,2,9,20,27] 	D = 3.7847
 [0,6,7,10,13] 	D = 4.7942
 [0,7,18,22,25] 	D = 2.5953
 [0,6,10,19,25] 	D = 2.7672
 [0,7,10,18,25] 	D = 3.2592
 [0,10,18,19,25] 	D = 3.2304
 [0,10,19,30,37] 	D = 2.1963
 [0,1,4,7,18] 	D = 5.4996
 [0,11,15,18,29] 	D = 3.1337
 [0,4,13,19,30] 	D = 2.8807
 [0,3,11,18,29] 	D = 3.5899
 [0,8,9,15,26] 	D = 3.8239
 [0,9,20,27,38] 	D = 2.6684
 [0,1,6,7,16] 	D = 5.0641
 [0,11,17,18,27] 	D = 3.4777
 [0,4,6,7,13] 	D = 5.4980
 [0,3,5,6,11] 	D = 6.2096
 [0,8,14,15,21] 	D = 3.7839
 [0,9,14,15,20] 	D = 4.0177
 [0,6,13,19,28] 	D = 2.5724
 [0,5,11,18,27] 	D = 3.0160
 [0,6,16,19,25] 	D = 2.5584
 [0,5,15,18,23] 	D = 3.2888
 [0,2,8,15,21] 	D = 3.9586
 [0,2,9,15,20] 	D = 4.2555
 [0,6,7,13,22] 	D = 3.6759
 [0,7,18,25,34] 	D = 2.3542
 [0,6,10,13,19] 	D = 3.5090
 [0,7,10,13,18] 	D = 3.9199
 [0,10,18,25,31] 	D = 2.4274
 [0,10,19,25,30] 	D = 2.3531
 [0,1,7,16,18] 	D = 4.4417
 [0,11,18,27,29] 	D = 2.8635
 [0,4,7,13,18] 	D = 4.0798
 [0,3,6,11,17] 	D = 4.5886
 [0,8,15,21,26] 	D = 2.8449
 [0,9,15,20,26] 	D = 2.9667
 [0,1,7,18,28] 	D = 3.7819
 [0,11,18,29,39] 	D = 2.4349
 [0,4,7,18,25] 	D = 3.6109
 [0,3,6,17,23] 	D = 4.1824
 [0,8,15,26,33] 	D = 2.4498
 [0,9,15,26,32] 	D = 2.4032
 [0,6,7,13,16] 	D = 4.1124
 [0,5,6,11,15] 	D = 4.4757
 [0,6,7,16,25] 	D = 3.5134
 [0,5,6,15,23] 	D = 4.0654
 [0,2,3,8,9] 	D = 6.5044
 [0,2,3,9,20] 	D = 5.6918
 [0,6,13,19,22] 	D = 2.7814
 [0,7,13,18,22] 	D = 2.9543
 [0,6,13,22,31] 	D = 2.3543
 [0,7,13,22,30] 	D = 2.3869
 [0,10,13,18,19] 	D = 3.9729
 [0,10,13,19,30] 	D = 3.0869
 [0,7,13,16,18] 	D = 3.6197
 [0,6,11,15,17] 	D = 3.8103
 [0,7,16,25,30] 	D = 2.0288
 [0,6,15,23,29] 	D = 2.4241
 [0,3,8,9,14] 	D = 4.9873
 [0,3,9,20,26] 	D = 3.4469
 [0,7,13,18,28] 	D = 2.8468
 [0,6,11,17,27] 	D = 3.0760
 [0,7,16,18,25] 	D = 3.0201
 [0,6,15,17,23] 	D = 3.3252
 [0,3,8,14,21] 	D = 4.0433
 [0,3,9,14,20] 	D = 4.1193
 [0,7,18,25,28] 	D = 2.4738
 [0,6,17,23,27] 	D = 2.6535
 [0,7,18,28,37] 	D = 2.0153
 [0,6,17,27,35] 	D = 2.5618
 [0,3,14,20,21] 	D = 4.5052
 [0,3,14,21,32] 	D = 3.5977
 [0,1,6,7,10] 	D = 5.7181
 [0,1,7,18,22] 	D = 3.9189
 [0,1,6,10,19] 	D = 4.4790
 [0,1,7,10,18] 	D = 4.7142
 [0,1,10,18,19] 	D = 4.8132
 [0,1,10,19,30] 	D = 3.8463
 [0,5,6,9,11] 	D = 5.4885
 [0,6,17,21,23] 	D = 3.0336
 [0,5,9,18,23] 	D = 3.3266
 [0,6,9,17,23] 	D = 3.3915
 [0,9,17,18,23] 	D = 3.5091
 [0,9,18,29,35] 	D = 2.4155
 [0,5,6,11,21] 	D = 4.1908
 [0,6,17,23,33] 	D = 2.5329
 [0,5,9,11,18] 	D = 4.2116
 [0,6,9,11,17] 	D = 4.4060
 [0,9,17,23,30] 	D = 2.4569
 [0,9,18,23,29] 	D = 2.7385
 [0,5,11,18,21] 	D = 3.3369
 [0,6,11,17,21] 	D = 3.2843
 [0,5,11,21,30] 	D = 2.5749
 [0,6,11,21,29] 	D = 2.9181
 [0,9,11,17,18] 	D = 4.4689
 [0,9,11,18,29] 	D = 3.7840
 [0,11,17,18,21] 	D = 3.7702
 [0,11,18,29,33] 	D = 2.6135
 [0,11,17,21,30] 	D = 2.6464
 [0,11,18,21,29] 	D = 3.0344
 [0,11,21,29,30] 	D = 3.1376
 [0,11,21,30,41] 	D = 2.2372

min, max, mean, stdev:
  2.0090  7.0475  3.5712  1.0108

------------------------------------------------------------
Now computing dissonance for class ID=21 :
S =

  0  1  3  6  8

 [0,1,3,6,8] 	D = 6.5201
 [0,11,14,17,19] 	D = 3.2919
 [0,3,13,18,20] 	D = 3.8377
 [0,2,11,17,19] 	D = 3.9512
 [0,9,10,15,17] 	D = 4.0623
 [0,10,21,27,29] 	D = 2.5346
 [0,1,6,15,20] 	D = 3.8600
 [0,11,17,26,31] 	D = 2.1843
 [0,3,6,13,20] 	D = 4.0638
 [0,2,5,11,19] 	D = 4.3845
 [0,9,15,22,29] 	D = 2.4576
 [0,10,15,21,29] 	D = 2.5309
 [0,6,13,15,20] 	D = 3.2561
 [0,5,11,14,19] 	D = 3.1633
 [0,6,15,25,32] 	D = 1.9174
 [0,5,14,23,31] 	D = 2.3061
 [0,3,9,10,17] 	D = 4.3924
 [0,3,10,21,29] 	D = 3.1282
 [0,6,7,9,14] 	D = 4.7421
 [0,7,18,21,26] 	D = 2.4304
 [0,6,9,19,26] 	D = 2.9803
 [0,7,9,18,26] 	D = 3.1860
 [0,9,18,19,26] 	D = 3.0526
 [0,9,19,30,38] 	D = 1.8473
 [0,1,3,8,18] 	D = 5.3020
 [0,11,14,19,29] 	D = 2.6978
 [0,3,13,20,30] 	D = 3.1696
 [0,2,11,19,29] 	D = 3.4622
 [0,9,10,17,27] 	D = 3.5803
 [0,10,21,29,39] 	D = 2.1756
 [0,1,6,8,15] 	D = 4.6059
 [0,11,17,19,26] 	D = 2.5245
 [0,3,6,8,13] 	D = 4.8931
 [0,2,5,7,11] 	D = 5.3909
 [0,9,15,17,22] 	D = 2.9668
 [0,10,15,17,21] 	D = 3.0875
 [0,6,13,20,27] 	D = 2.5467
 [0,5,11,19,26] 	D = 2.5143
 [0,6,15,20,25] 	D = 2.3590
 [0,5,14,19,23] 	D = 2.5139
 [0,3,9,17,22] 	D = 3.2921
 [0,3,10,17,21] 	D = 3.4808
 [0,6,7,14,21] 	D = 3.5352
 [0,7,18,26,33] 	D = 2.0036
 [0,6,9,14,19] 	D = 3.2721
 [0,7,9,14,18] 	D = 3.5403
 [0,9,18,26,31] 	D = 2.1588
 [0,9,19,26,30] 	D = 1.9804
 [0,1,8,15,18] 	D = 3.9138
 [0,11,19,26,29] 	D = 2.1352
 [0,3,8,13,18] 	D = 3.8046
 [0,2,7,11,17] 	D = 4.0633
 [0,9,17,22,27] 	D = 2.5067
 [0,10,17,21,27] 	D = 2.5204
 [0,1,8,18,27] 	D = 3.3269
 [0,11,19,29,38] 	D = 1.9243
 [0,3,8,18,25] 	D = 3.1063
 [0,2,7,17,23] 	D = 3.3646
 [0,9,17,27,34] 	D = 2.0901
 [0,10,17,27,33] 	D = 2.0179
 [0,6,8,13,15] 	D = 3.9908
 [0,5,7,11,14] 	D = 4.0585
 [0,6,8,15,25] 	D = 3.0580
 [0,5,7,14,23] 	D = 3.2779
 [0,3,5,9,10] 	D = 5.5313
 [0,3,5,10,21] 	D = 4.4438
 [0,6,14,19,21] 	D = 2.8952
 [0,7,14,18,21] 	D = 2.7564
 [0,6,14,21,31] 	D = 2.1828
 [0,7,14,21,30] 	D = 1.9466
 [0,9,14,18,19] 	D = 3.4084
 [0,9,14,19,30] 	D = 2.3084
 [0,8,13,15,18] 	D = 3.4284
 [0,7,11,14,17] 	D = 3.2927
 [0,8,15,25,30] 	D = 1.9192
 [0,7,14,23,29] 	D = 1.9488
 [0,5,9,10,15] 	D = 4.2456
 [0,5,10,21,27] 	D = 2.7404
 [0,8,13,18,27] 	D = 2.6147
 [0,7,11,17,26] 	D = 2.5269
 [0,8,15,18,25] 	D = 2.4951
 [0,7,14,17,23] 	D = 2.4373
 [0,5,9,15,22] 	D = 3.0838
 [0,5,10,15,21] 	D = 3.0948
 [0,8,18,25,27] 	D = 2.3144
 [0,7,17,23,26] 	D = 1.9465
 [0,8,18,27,37] 	D = 1.8566
 [0,7,17,26,35] 	D = 1.7645
 [0,5,15,21,22] 	D = 3.2565
 [0,5,15,22,33] 	D = 2.5087
 [0,2,6,7,9] 	D = 5.9104
 [0,2,7,18,21] 	D = 3.6607
 [0,2,6,9,19] 	D = 4.3292
 [0,2,7,9,18] 	D = 4.4522
 [0,2,9,18,19] 	D = 4.2091
 [0,2,9,19,30] 	D = 3.1316
 [0,4,5,7,10] 	D = 5.7256
 [0,5,16,19,22] 	D = 2.7163
 [0,4,7,17,22] 	D = 3.4902
 [0,5,7,16,22] 	D = 3.4114
 [0,7,16,17,22] 	D = 3.1542
 [0,7,17,28,34] 	D = 2.1386
 [0,4,5,10,19] 	D = 4.1490
 [0,5,16,22,31] 	D = 2.2165
 [0,4,7,10,17] 	D = 4.0622
 [0,5,7,10,16] 	D = 4.1195
 [0,7,16,22,29] 	D = 2.1024
 [0,7,17,22,28] 	D = 2.2408
 [0,4,10,17,19] 	D = 3.3800
 [0,5,10,16,19] 	D = 3.0337
 [0,4,10,19,29] 	D = 2.5056
 [0,5,10,19,28] 	D = 2.4834
 [0,7,10,16,17] 	D = 3.7959
 [0,7,10,17,28] 	D = 2.9682
 [0,10,16,17,19] 	D = 3.6046
 [0,10,17,28,31] 	D = 2.2320
 [0,10,16,19,29] 	D = 2.3652
 [0,10,17,19,28] 	D = 2.6811
 [0,10,19,28,29] 	D = 2.6844
 [0,10,19,29,40] 	D = 1.7360

min, max, mean, stdev:
  1.73605  6.52012  3.14943  0.97378

Now computing dissonance for the inverse form:
S =

  0  2  5  7  8

 [0,2,5,7,8] 	D = 6.4485
 [0,10,15,17,18] 	D = 4.0428
 [0,5,14,19,20] 	D = 3.5362
 [0,3,10,17,18] 	D = 4.2192
 [0,7,9,14,15] 	D = 4.2135
 [0,9,19,26,27] 	D = 2.8112
 [0,2,7,17,20] 	D = 4.1040
 [0,10,17,27,30] 	D = 2.4411
 [0,5,7,14,20] 	D = 3.7227
 [0,3,5,10,18] 	D = 4.5914
 [0,7,14,21,27] 	D = 2.5141
 [0,9,14,19,27] 	D = 2.6191
 [0,7,14,17,20] 	D = 3.0787
 [0,5,10,15,18] 	D = 3.4593
 [0,7,17,26,32] 	D = 1.8079
 [0,5,15,22,30] 	D = 2.2186
 [0,2,7,9,15] 	D = 4.5202
 [0,2,9,19,27] 	D = 3.1847
 [0,5,7,10,13] 	D = 4.4725
 [0,7,17,22,25] 	D = 2.2757
 [0,5,10,19,25] 	D = 2.6353
 [0,7,10,17,25] 	D = 2.8505
 [0,10,17,19,25] 	D = 2.4601
 [0,10,19,29,37] 	D = 1.7801
 [0,2,5,8,19] 	D = 4.8159
 [0,10,15,18,29] 	D = 2.7575
 [0,5,14,20,31] 	D = 2.6052
 [0,3,10,18,29] 	D = 3.1379
 [0,7,9,15,26] 	D = 3.1358
 [0,9,19,27,38] 	D = 2.0105
 [0,2,7,8,17] 	D = 4.7862
 [0,10,17,18,27] 	D = 3.3281
 [0,5,7,8,14] 	D = 4.9168
 [0,3,5,6,10] 	D = 5.9401
 [0,7,14,15,21] 	D = 3.3355
 [0,9,14,15,19] 	D = 3.4148
 [0,7,14,20,29] 	D = 2.4709
 [0,5,10,18,27] 	D = 2.9575
 [0,7,17,20,26] 	D = 2.5333
 [0,5,15,18,22] 	D = 2.9754
 [0,2,7,15,21] 	D = 3.6346
 [0,2,9,15,19] 	D = 3.6103
 [0,5,7,13,22] 	D = 3.5296
 [0,7,17,25,34] 	D = 2.1071
 [0,5,10,13,19] 	D = 3.2695
 [0,7,10,13,17] 	D = 3.4718
 [0,10,17,25,31] 	D = 1.9784
 [0,10,19,25,29] 	D = 1.8825
 [0,2,8,17,19] 	D = 4.0480
 [0,10,18,27,29] 	D = 2.6137
 [0,5,8,14,19] 	D = 3.3955
 [0,3,6,10,17] 	D = 4.2280
 [0,7,15,21,26] 	D = 2.2861
 [0,9,15,19,26] 	D = 2.3356
 [0,2,8,19,29] 	D = 3.4394
 [0,10,18,29,39] 	D = 2.1651
 [0,5,8,19,26] 	D = 3.0507
 [0,3,6,17,22] 	D = 3.6529
 [0,7,15,26,33] 	D = 2.0470
 [0,9,15,26,31] 	D = 2.0723
 [0,7,8,14,17] 	D = 3.8163
 [0,5,6,10,15] 	D = 4.2819
 [0,7,8,17,26] 	D = 3.3547
 [0,5,6,15,22] 	D = 3.6453
 [0,2,3,7,9] 	D = 6.0574
 [0,2,3,9,19] 	D = 4.9196
 [0,5,13,19,22] 	D = 2.7173
 [0,7,13,17,22] 	D = 2.5953
 [0,5,13,22,31] 	D = 2.4349
 [0,7,13,22,29] 	D = 2.1672
 [0,10,13,17,19] 	D = 3.1632
 [0,10,13,19,29] 	D = 2.5474
 [0,8,14,17,19] 	D = 3.1893
 [0,6,10,15,17] 	D = 3.5255
 [0,8,17,26,31] 	D = 1.9808
 [0,6,15,22,29] 	D = 2.0361
 [0,3,7,9,14] 	D = 4.4159
 [0,3,9,19,26] 	D = 2.6888
 [0,8,14,19,29] 	D = 2.4757
 [0,6,10,17,27] 	D = 2.9176
 [0,8,17,19,26] 	D = 2.7262
 [0,6,15,17,22] 	D = 2.9553
 [0,3,7,14,21] 	D = 3.6012
 [0,3,9,14,19] 	D = 3.3894
 [0,8,19,26,29] 	D = 2.2172
 [0,6,17,22,27] 	D = 2.3693
 [0,8,19,29,38] 	D = 1.8183
 [0,6,17,27,34] 	D = 2.2615
 [0,3,14,19,21] 	D = 3.4046
 [0,3,14,21,31] 	D = 2.9880
 [0,1,5,7,10] 	D = 5.4116
 [0,1,7,17,22] 	D = 3.4183
 [0,1,5,10,19] 	D = 4.2547
 [0,1,7,10,17] 	D = 4.1245
 [0,1,10,17,19] 	D = 3.8620
 [0,1,10,19,29] 	D = 3.2680
 [0,4,6,9,11] 	D = 5.0616
 [0,6,16,21,23] 	D = 2.5319
 [0,4,9,18,23] 	D = 2.8378
 [0,6,9,16,23] 	D = 2.8010
 [0,9,16,18,23] 	D = 2.5628
 [0,9,18,28,35] 	D = 1.6977
 [0,4,6,11,21] 	D = 3.9491
 [0,6,16,23,33] 	D = 2.1101
 [0,4,9,11,18] 	D = 3.8432
 [0,6,9,11,16] 	D = 3.8585
 [0,9,16,23,30] 	D = 1.8178
 [0,9,18,23,28] 	D = 2.0282
 [0,4,11,18,21] 	D = 3.1537
 [0,6,11,16,21] 	D = 2.8256
 [0,4,11,21,30] 	D = 2.5298
 [0,6,11,21,28] 	D = 2.4732
 [0,9,11,16,18] 	D = 3.5656
 [0,9,11,18,28] 	D = 3.0144
 [0,11,16,18,21] 	D = 2.9557
 [0,11,18,28,33] 	D = 2.0571
 [0,11,16,21,30] 	D = 2.1391
 [0,11,18,21,28] 	D = 2.4015
 [0,11,21,28,30] 	D = 2.1260
 [0,11,21,30,40] 	D = 1.7904

min, max, mean, stdev:
  1.69774  6.44848  3.14232  0.97327

------------------------------------------------------------
Now computing dissonance for class ID=22 :
S =

  0  1  3  6  9

 [0,1,3,6,9] 	D = 6.3768
 [0,11,14,17,20] 	D = 3.3774
 [0,3,13,18,21] 	D = 3.7237
 [0,2,11,17,20] 	D = 4.0790
 [0,9,10,15,18] 	D = 4.0002
 [0,10,21,27,30] 	D = 2.5441
 [0,1,6,15,21] 	D = 4.0563
 [0,11,17,26,32] 	D = 2.2235
 [0,3,6,13,21] 	D = 4.1392
 [0,2,5,11,20] 	D = 4.7079
 [0,9,15,22,30] 	D = 2.3705
 [0,10,15,21,30] 	D = 2.6741
 [0,6,13,15,21] 	D = 3.2864
 [0,5,11,14,20] 	D = 3.4445
 [0,6,15,25,33] 	D = 2.2641
 [0,5,14,23,32] 	D = 2.6008
 [0,3,9,10,18] 	D = 4.5379
 [0,3,10,21,30] 	D = 3.3722
 [0,6,7,9,15] 	D = 4.8478
 [0,7,18,21,27] 	D = 2.8047
 [0,6,9,19,27] 	D = 3.1716
 [0,7,9,18,27] 	D = 3.6176
 [0,9,18,19,27] 	D = 3.3395
 [0,9,19,30,39] 	D = 1.9773
 [0,1,3,9,18] 	D = 5.4087
 [0,11,14,20,29] 	D = 3.0239
 [0,3,13,21,30] 	D = 3.2891
 [0,2,11,20,29] 	D = 3.8305
 [0,9,10,18,27] 	D = 3.7708
 [0,10,21,30,39] 	D = 2.3447
 [0,1,6,9,15] 	D = 4.5753
 [0,11,17,20,26] 	D = 2.6381
 [0,3,6,9,13] 	D = 4.6839
 [0,2,5,8,11] 	D = 5.4242
 [0,9,15,18,22] 	D = 2.8157
 [0,10,15,18,21] 	D = 3.1477
 [0,6,13,21,27] 	D = 2.6013
 [0,5,11,20,26] 	D = 2.8237
 [0,6,15,21,25] 	D = 2.3015
 [0,5,14,20,23] 	D = 2.9076
 [0,3,9,18,22] 	D = 3.3484
 [0,3,10,18,21] 	D = 3.7485
 [0,6,7,15,21] 	D = 3.6971
 [0,7,18,27,33] 	D = 2.3879
 [0,6,9,15,19] 	D = 3.2910
 [0,7,9,15,18] 	D = 3.7842
 [0,9,18,27,31] 	D = 2.3659
 [0,9,19,27,30] 	D = 2.3521
